SMILES,HOMO,LUMO,S1,SI
CC(C1C=CC=C(C=1)N1C2C=C3C(=CC=2B2C4C1=CC(=CC=4N(C1=C2SC2C1=CC=CC=2)C1=CC=CC(=C1)C(C)(C)C)N1C2=CC=CC=C2C2=C1C=CC=C2)N=C(N3C1C=CC=C(C=1)C(C)(C)C)C1=CC=C2C(=C1)C1=CC=CC=C1O2)(C)C,-4.8800926,-1.5703698,2.6966,2.9067
CC(C1=CC=C2C(=C1)B1C3C=C(C=CC=3N3C4C1=C(N2C1=CC=C(C=C1)C(C)(C)C)C1C2C=CC=CC=2OC=1C=4B1C2C3=CC=CC=2OC2C1=CC(=CC=2)C(C)(C)C)C(C)(C)C)(C)C,-5.0545177,-1.7126855,2.6276,2.8347
CC(C1=CC=CC(=C1)N1C2=CC(=CC3=C2B(C2=C1C1=CC(=CC=C1S2)C(C)(C)C)C1=C(N3C2=CC=C3C(=C2)C2C=CC=CC=2S3)C=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)N(C1C=CC=CC=1)C1=CC=CC=C1)(C)C,-4.829207,-1.4443811,2.4455,2.9618
CC1=CC=C2C(=C1)B1C3SC4C(C=3N(C3=C1C(N2C1=CC=CC(=C1)C(C)(C)C)=CC(=C3)N(C1C=CC=CC=1)C1C=CC=CC=1)C1=CC=CC(=C1)C(C)(C)C)=CC=CC=4N(C1C=CC=CC=1)C1C=CC=CC=1,-4.819683,-1.4264216,2.6488,2.9739
CC(C1C=CC=C(C=1)N1C2=CC=CC3=C2B(C2=C1C=C(C=C2)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=C(N3C2=CC=C3C(=C2)OC2C3=CC=CC=2)C2=C(S1)C=CC=C2N(C1C=CC=CC=1)C1=CC=CC=C1)(C)C,-4.960094,-1.7600334,1.9417,2.7257
CC1(C)C2C=C3C(=CC=2-C2C1=CC=CC=2)C1=C2N3C3C=CC=C4C=3B(C2=CC=C1)C1C=CC=C2C=1N4C1=CC3=C(-C4C(C3(C)C)=CC=CC=4)C=C21,-5.4561577,-2.1799052,2.6412,2.787
CC1=CC=C2C(=C1)B1C3SC4=C(C=3N(C3=C1C(N2C1=CC=CC2=C1OC1=C2C=CC=C1)=CC(=C3)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC(=C1)C(C)(C)C)C=CC(=C4)N(C1=CC=CC=C1)C1=CC=CC=C1,-4.766621,-1.4190745,2.4316,2.9283
C1C=CC2=C(C=1)N1C3C=C(C=CC=3B3C4C1=C2C=C1C=4N(C2C1=CC=CC=2)C1C3=CC=C(C=1)N(C1=CC=C2C(=C1)C=CC=C2)C1=CC=C2C(=C1)C=CC=C2)N(C1C=CC2=C(C=1)C=CC=C2)C1=CC=C2C(=C1)C=CC=C2,-5.2501674,-1.9665679,2.3733,2.8278
CC(C1C=CC(=CC=1)N(C1C=CC2=C(C=1)N(C1=CC=C(C=C1)C(C)(C)C)C1=C3B2C2=CC4OC5C(C=4C=C2N(C3=CC=C1)C1=CC=C(C=C1)C(C)(C)C)=CC1C(C=5)=CC=CC=1)C1C=CC(=CC=1)C(C)(C)C)(C)C,-4.8327446,-1.792687,2.3628,2.6066
C1=CC=C(C=C1)N1C2C=CC(=CC=2C2C1=CC=CC=2)C1=CC=C2C(=C1)C1=CC=CC3=C1N2C1=CC=CC2=C1B3C1C=CC=C3C=1N2C1C=CC=CC3=1,-5.4169736,-2.1652112,2.4883,2.7991
CC(C1C=CC(=CC=1)N1C2C=C(N(C3=CC=C(C=C3)C(C)(C)C)C3C=CC(=CC=3)C(C)(C)C)C3=C(C=2B2C4=C1C=CC=C4N(C1C2=CC(=CC=1)C(C)(C)C)C1C=CN=CC=1)OC1=C3C=CC=C1)(C)C,-4.988938,-1.4816607,2.802,2.9828
C1=CC=C(C=C1)N(C1C=C2B3C4C(N5C2=C(C=1)C1CCCCC5=1)=CC=CC=4N1C2C3=CC(=CC=2C2=C1CCCC2)N(C1=CC=CC=C1)C1=CC=CC=C1)C1C=CC=CC=1,-4.9347873,-2.1181355,2.0846,2.3574
CC1=CC=C2C(=C1)B1C3SC4=C(C=3N(C3C1=C(N2C1=CC=CC2=C1C1C=CC=CC=1O2)C=C(C=3)N(C1=CC=CC=C1)C1C=CC=CC=1)C1C=CC=C(C=1)C(C)(C)C)C=CC(=C4)N(C1=CC=CC=C1)C1=CC=CC=C1,-4.79737,-1.4313196,2.6645,2.9423
CC1=CC=C2C(=C1)N(C1=CC=C3C(=C1)C=CO3)C1C3B2C2C=CC(=CC=2N(C=3C=CC=1)C1=CC=C2C(=C1)C=CO2)C,-4.972339,-1.2892761,2.8876,3.1207
CC(C1C=CC=C(C=1)N1C(=NC2C1=CC1N(C3C=C(C=C4C=3B(C=1C=2)C1SC2=C(C=1N4C1=CC=CC(=C1)C(C)(C)C)C=CC=C2)N1C2C=CC=CC=2C2C1=CC=CC=2)C1=CC=CC2=C1C1C=CC=CC=1S2)C1C=CC2=C(C=1)C1=CC=CC=C1S2)(C)C,-4.945672,-1.6460176,2.6957,2.8981
CC1C=CC2=C(C=1)C1=C(S2)B2C3C=CC(=CC=3N(C3=C2C(N1C1=CC=CC(=C1)C(C)(C)C)=CC(=C3)N(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC(=CC=1)C(C)(C)C)N(C1C=CC=CC=1)C1C=CC=CC=1,-4.800907,-1.3798901,2.755,2.9938
CC(C1C=CC=C(C=1)C1=NC2C(N1C1=CC=CC(=C1)C(C)(C)C)=CC1=C(C=2)B2C3SC4C(C=3N(C3C2=C(N1C1C=CC2=C5C=1C=CC1=C5C(C=C2)=CC=C1)C=CC=3)C1=CC=CC(=C1)C(C)(C)C)=CC=CC=4)(C)C,-4.724171,-1.96684,1.8936,2.2693
FC1=CC=CC(=C1N1C2C=CC=C3C=2B(C2=C1C=C(N(C1C=CC(=CC=1)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)C1=C2OC2=C1C=CC=C2)C1=C(N3C2C(F)=CC=CC=2F)C=C(C2=C1OC1C2=CC=CC=1)N(C1=CC=C(C=C1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)F,-4.936148,-1.5173076,2.6288,2.9079
CC(C1C=CC(=CC=1)N1C2C=C(C=CC=2B2C3=C1C=CC=C3N(C1=C2C=C2C(=C1)OC1C2=CC=CC=1)C1=CC=C(C=C1)C(C)(C)C)N(C1=CC=CC(=C1)C1C=CC(=CC=1)C(C)(C)C)C1C=CC=C(C=1)C1=CC=C(C=C1)C(C)(C)C)(C)C,-4.883358,-1.422612,2.8204,2.9421
C1C=CC(=CC=1)N(C1=CC2CCN3C=2C(=C1)B1C2C3=CC=CC=2N2C3C1=CC(=CC=3CC2)N(C1=CC=CC=C1)C1C=CC=CC=1)C1=CC=CC=C1,-4.667027,-1.5575806,2.5031,2.6339
CC1=CC=C2C(=C1)B1C3SC4=C(C=3N(C3=C1C(N2C1=CC=CC2=C1OC1=C2C=CC=C1)=CC(=C3)N(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC=C(C=1)C(C)(C)C)C=C(C=C4)N(C1=CC=CC=C1)C1C=CC=CC=1,-4.8664865,-1.4884635,2.6508,2.9387
CC(C1=CC=CC(=C1)N1C(=NC2C1=CC1N(C3C=C(C=C4C=3B(C=1C=2)C1SC2=C(C=1N4C1C=CC=C(C=1)C(C)(C)C)C=CC=C2)N1C2C=CC=CC=2C2C1=CC=CC=2)C1=CC=CC2=C1C1C=CC=CC=1C1C2=CC=CC=1)C1C=CC2=C(C=1)C1C=CC=CC=1S2)(C)C,-4.9260798,-1.6198946,2.6858,2.8965
CC(C1C=CC2=C(C=1)B1C3=C(N2C2=CC=C4C(=C2)C=CC=C4)C=C(C=C3N(C2=C1SC1C2=CC=CC=1N(C1=CC=CC=C1)C1=CC=CC=C1)C1C=CC=C(C=1)C(C)(C)C)N(C1C=CC=CC=1)C1C=CC=CC=1)(C)C,-4.833561,-1.5118654,2.3658,2.8469
CC1C=CC2=C(C=1)B1C3SC4C(C=3N(C3C1=C(N2C1C=CC2=C(C=1)OC1=C2C=CC=C1)C=C(C=3)N(C1C=CC=CC=1)C1=CC=CC=C1)C1=CC=CC(=C1)C(C)(C)C)=CC=C(C=4)N(C1C=CC=CC=1)C1=CC=CC=C1,-4.7685256,-1.4422042,2.4331,2.9127
CC(C1=CC=CC(=C1)N1C2=CC(=CC=C2B2C3=C1C=CC=C3N(C1=C2SC2C1=CC=C(C=2)N(C1C=CC=CC=1)C1C=CC=CC=1)C1=CC=C2C(=C1)OC1C2=CC=CC=1)N(C1=CC=CC=C1)C1=CC=CC=C1)(C)C,-4.7497497,-1.585064,2.2767,2.7428
C1=CC=C(C=C1)B1C2=CC3C4C=CC(=CC=4B(C=3C=C2C2=C1C=C(C=C2)N(C1=CC=CC=C1)C1=CC=CC=C1)C1C=CC=CC=1)N(C1C=CC=CC=1)C1C=CC=CC=1,-4.9666247,-2.954886,1.1712,1.4834
CC(C1=CC=CC(=C1)N1C(=NC2=C1C=C1N(C3=CC=NC=C3)C3C=C(C=C4C=3B(C1=C2)C1SC2C(C=1N4C1C=CC=C(C=1)C(C)(C)C)=CC=CC=2)N1C2=CC=CC=C2C2=C1C=CC=C2)C1C=CC2=C(C=1)C1C=CC=CC=1S2)(C)C,-5.0264897,-1.7028894,2.7143,2.924
C1C=CC(=CC=1)N(C1C=CC2=C(C=1)N1C3=CC=CC=C3C3C1=C1B2C2C=CC(=NC=2N2C1=C(C=3)C1=C2C=CC=C1)N(C1=CC=CC=C1)C1C=CC=CC=1)C1=CC=CC=C1,-5.3113933,-1.9075191,2.546,2.9438
CC(C1=CC=C2C(=C1)B1C3=CC4C5C=C(C=CC=5N(C=4C=C3N(C3C1=C(N2C1C=CC(=CC=1)C(C)(C)C)C=CC=3)C1=CC=C(C=C1)C(C)(C)C)C1=CC=CC=C1)N(C1=CC=C(C=C1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)(C)C,-4.6885242,-1.3045145,2.6161,2.9267
CC1C=C(C)C(=C(C=1)C)B1C2C=CC=C3C=2N(C2=C1C=CC=C2)C1C(B3C2=C(C)C=C(C=C2C)C)=CC=CC=1,-5.9141254,-2.341541,2.7502,3.0201
N#CC1=CC=C(C=C1)N1C2C=CC=C3C=2B(C2C1=CC(C)=CC=2)C1C=CC(=CC=1N3C1=CC=C(C=C1)C#N)C,-5.4765663,-2.131741,2.3505,2.7497
CC(C1C=CC(=CC=1)N(C1=CC2N(C3C=CC(=CC=3)C(C)(C)C)C3C=C(C=C4C=3B(C=2C2=C1C1C=CC=CC=1O2)C1C=C(C=CC=1N4C1C=CC(=CC=1)C(C)(C)C)C(C)(C)C)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)(C)C,-4.8107033,-1.3189366,2.7374,2.9601
CC(C1=CC=C(C=C1)N(C1=CC=C2C(=C1)N1C3C4B2C2SC5=C(C=2N2C=4C(=CC=3C3=C1C=CC=C3)C1=C2C=CC=C1)C=CC=C5)C1C=CC(=CC=1)C(C)(C)C)(C)C,-5.234657,-2.023712,2.2938,2.8117
FC1C=CC=CC=1C1=NC=C2C(=C1)N(C1=C3B2C2SC4C(C=2N(C3=CC=C1)C1=CC=CC2=C1C1C=CC=CC=1S2)=CC=CC=4)C1C=CC=C2C=1C=CC=C2,-5.186493,-1.7573122,2.5895,2.982
CC(C1C=CC(=CC=1)N1C2=CC(=CC3=C2B(C2=C1C1=CC(=CC=C1S2)C(C)(C)C)C1SC2=C(C=1N3C1=CC=C(C=C1)C(C)(C)C)C=C(C=C2)C(C)(C)C)N(C1=CC=CC=C1)C1C=CC=CC=1)(C)C,-4.7203617,-1.386965,2.6462,2.8839
CC(C1=CC=C(C=C1)N1C2C=CC=C3C=2B(C2=C1C1=CC(=CC=C1S2)C(C)(C)C)C1SC2=C(C=1N3C1=CC=C(C=C1)C(C)(C)C)C=C(C=C2)C(C)(C)C)(C)C,-4.6819935,-1.3679171,2.6248,2.8585
CC(C1C=CC(=CC=1)N1C2C=CC=C3C=2B(C2C1=CC=C1C=2OC2C1=CC=CC=2)C1=C(N3C2=CC=C(C=C2)N(C2=CC=C(C=C2)C(C)(C)C)C2=CC=C(C=C2)C(C)(C)C)C=CC(=C1)N(C1=CC=C(C=C1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)(C)C,-4.597638,-1.3755363,2.445,2.7239
CC1=CC(C)=C(C(=C1)C)N1C2=C(OC3=C2C=CC=C3)B2C3C1=CC1=C4C=3N(C3=C2C=CC=C3)C2C(B4C3=C(N1C1=C(C)C=C(C=C1C)C)C1=CC=CC=C1O3)=CC=CC=2,-4.8975077,-1.6247927,2.6649,2.8253
CC(C1=CC=CC(=C1)N1C2=CC3=C(C=C2B2C4C1=CC(=CC=4N(C1=C2SC2C1=CC=CC=2)C1C=CC=C(C=1)C(C)(C)C)N1C2=CC=CC=C2C2=C1C=CC=C2)N=C(N3C1=CC=CC(=C1)C(C)(C)C)C1=CC=CC2=C1OC1=C2C=CC=C1)(C)C,-4.8751945,-1.6079216,2.6605,2.8921
CC(C1=CC=C2C(=C1)B1C3SC4C(C=3N(C3C1=C(N2C1C=CC2=C(C=1)OC1=C2C=CC=C1)C=C(C=3)N(C1C=CC=CC=1)C1=CC=CC=C1)C1C=CC=C(C=1)C(C)(C)C)=CC=C(C=4)N(C1C=CC=CC=1)C1=CC=CC=C1)(C)C,-4.78322,-1.4386667,2.4541,2.9235
CC1C=CC2=C(C=1)B1C3=C(N2C2C=CC4=C(C=2)C2C=CC=CC=2O4)C=C(C=C3N(C2=C1SC1C2=CC=CC=1N(C1=CC=CC=C1)C1C=CC=CC=1)C1=CC=CC(=C1)C(C)(C)C)N(C1C=CC=CC=1)C1C=CC=CC=1,-4.8400917,-1.4710482,2.4702,2.9416
CC(C1C=CC(=CC=1)N1C2C=C(C=CC=2B2C3C1=CC(=CC=3N(C1=C2C=C2C(=C1)OC1C2=CC=CC=1)C1C=CC(=CC=1)C(C)(C)C)N(C1=CC=CC=C1)C1C=CC=CC=1)N(C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)(C)C,-4.8585954,-1.4095505,2.8224,2.941
CC(C1=CC=CC(=C1)N1C(=NC2C1=CC1N(C3C=CC=C4C=3B(C=1C=2)C1SC2=C(C=1N4C1C=CC=C(C=1)C(C)(C)C)C=CC=C2)C1=CC=C2C3=C1C=CC1C3=C(C=C2)C=CC=1)C1=CC=C2C(=C1)C=CC=C2)(C)C,-4.7394094,-2.00031,1.8877,2.2528
CC1=CC=C2C(=C1)B1C3SC4C(C=3N(C3=C1C(N2C1=CC=CC2=C1OC1=C2C=CC=C1)=CC(=C3)N(C1=CC=CC=C1)C1C=CC=CC=1)C1=CC=CC(=C1)C(C)(C)C)=CC=CC=4N(C1C=CC=CC=1)C1C=CC=CC=1,-4.8425407,-1.4454696,2.4892,2.9613
CC1C=CC2=C(C=1)B1C3C4N2C2=CC=CC=C2B2C=4C4=C5C=3N(C3C1=CC(C)=CC=3)C1=C(B5C3C(N4C4=C2C=C(C)C=C4)=CC=C(C=3)C)C=C(C=C1)C,-5.4741173,-1.833232,2.8883,2.9486
CC1=CC=C2C(=C1)B1C3C(N2C2C=CC(=CC=2)C(C)(C)C)=CC(=CC=3N(C2=C1SC1C2=C(C=CC=1)N(C1C=CC=CC=1)C1=CC=CC=C1)C1=CC=CC(=C1)C(C)(C)C)N(C1=CC=CC=C1)C1=CC=CC=C1,-4.9260798,-1.6783992,2.2982,2.764
CC1=CC(C)=C(C(=C1)C)OC1C=C2N(C3C=CC(=CC=3)C(C)(C)C)C3C=CC(=CC=3B3C2=C(C=1)N(C1C=CC(=CC=1)C(C)(C)C)C1=C3C2OC3=C(C=2C(=C1)N(C1=CC=C(C=C1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)C=CC=C3)C(C)(C)C,-4.86567,-1.2778473,2.8305,3.0494
CCC(C1C=C2B3C4=C(N5C2=C(C=1)C1C=C(C=CC5=1)C(CC)(C)C)C=C(C=C4N1C2=C3C=C(C=C2C2=C1C=CC(=C2)C(CC)(C)C)C(CC)(C)C)C)(C)C,-5.329897,-1.9828947,2.72,2.8434
C1C=C2C3=CC(=CC=C3N3C2=C(C=1)B1C2C3=CC=CC=2N2C3C1=CC=CC=3C1=C2C=CC=C1)C1C=CC2-C3C4C(-C=2C=1)=CC=CC=4C=CC=3,-5.5475883,-2.2522876,2.6437,2.8191
CC(C1=CC=CC(=C1)C1=NC2C(N1C1C=CC=C(C=1)C(C)(C)C)=CC1=C(C=2)B2C3=C(N1C1=CC=NC=C1)C=C(C=C3N(C1=C2SC2C1=CC=CC=2)C1=CC=CC(=C1)C(C)(C)C)N1C2=CC=CC=C2C2=C1C=CC=C2)(C)C,-5.0063534,-1.6590791,2.7265,2.9451
CC(C1=CC=C2C(=C1)B1C3C=C(C=CC=3N3C4C1=C(N2C1=CC=C(C=C1)C(C)(C)C)C1C2C=CC=CC=2OC=1C=4B1C2C3=CC=CC=2SC2C1=CC(=CC=2)C(C)(C)C)C(C)(C)C)(C)C,-5.032204,-1.7992178,2.5922,2.7421
CC(C1=CC=C2C(=C1)B1C3C(N2C2C=CC(=CC=2)C2CCCCC2)=CC=CC=3N(C2C1=CC(=CC=2)C(C)C)C1=CC=C(C=C1)C1CCCCC1)C,-4.8901606,-1.3238347,2.8303,3.0285
CC(C1=CC=C2C(=C1)B1C3C(N2C2=CC=C(C=C2)C(C)(C)C)=CC(=CC=3N(C2=C1SC1=C2C=CC=C1N(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC=C(C=1)C(C)(C)C)N(C1C=CC=CC=1)C1=CC=CC=C1)(C)C,-4.8278465,-1.4375783,2.6623,2.9666
FC1=CC=CC(=C1C1N=CC2=C(C=1)N(C1=CC=CC3=C1SC1=C3C=CC=C1)C1C3B2C2SC4=C(C=2N(C=3C=C(C=1)N1C2C=CC=CC=2C2C1=CC=CC=2)C1C=CN=CC=1)C=CC=C4)F,-5.430851,-1.9257507,2.7334,3.0805
CC(C1=CC=C2C(=C1)C1=C(S2)B2C3=CC=C(C=C3N(C3=C2C(N1C1C=CC=C(C=1)C(C)(C)C)=CC(=C3)N(C1=CC=CC=C1)C1C=CC=CC=1)C1C=CC2=C(C=1)C=CC=C2)N(C1C=CC=CC=1)C1=CC=CC=C1)(C)C,-4.811792,-1.4759463,2.3991,2.8909
CC1=CC=C(C=C1)N1C2=CC(C)=CC=C2B2C3=C1C=C1SC4C(C1=C3N(C1=C2C=CC(=C1)C)C1C=CC(=CC=1)C)=CC=CC=4,-4.9805026,-1.427238,2.0684,3.0023
C1=CC=C(C=C1)N(C1=CC=C2C(=C1)N1C3C=CC=CC=3C3=C1C1B2C2=CC=C(C=C2N2C=1C(=C3)C1C2=CC=CC=1)N(C1C=CC=CC=1)C1=CC=CC=C1)C1C=CC=CC=1,-5.2858143,-1.8909202,2.5593,2.9431
CC(C1C=CC(=CC=1)N1C2=CC(N(C3C=CC(=CC=3)C(C)(C)C)C3=CC=C(C=C3)C(C)(C)C)=C3C(=C2B2C4=C1C=CC=C4N(C1=C2C=C2C(=C1)SC1=C2C=CC=C1)C1=CC=C(C=C1)C(C)(C)C)OC1=C3C=CC=C1)(C)C,-4.9135623,-1.4909126,2.7647,2.8981
CC(C1C=CC=C(C=1)N1C2C=C(C=CC=2B2C3=C1C=CC=C3N(C1=C2SC2C1=CC=C(C=2)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2)N(C1=CC=CC=C1)C1C=CC=CC=1)(C)C,-4.7467566,-1.6275139,2.1275,2.6295
FC(C1C=CC(=CC=1)N1C2=CC3=C(C=C2B2C4C1=CC=CC=4N(C1=C2SC2C1=CC=CC=2)C1=CC=CC(=C1)C(C)(C)C)N=C(N3C1=CC=CC(=C1)C(C)(C)C)C1=CC=CC2=C1C1C=CC=CC=1O2)(F)F,-4.926624,-1.6868347,2.5631,2.8534
FC1C=CC=CC=1C1=NC=C2C(=C1)N(C1C=CC=C(C=1)C(C)(C)C)C1=C3B2C2SC4=C(C=2N(C3=CC=C1)C1=CC=C2C(=C1)C1C=CC=CC=1S2)C=CC=C4,-5.117648,-1.7121413,2.5632,2.9728
CC(C1=CC=CC(=C1)N1C2C=C3N(C4=CC(=CC5=C4B(C3=CC=2N=C1C1=CC=CC2=C1C1C=CC=CC=1O2)C1SC2C(C=1N5C1C=CC=C(C=1)C(C)(C)C)=CC=CC=2)N1C2=CC=CC=C2C2=C1C=CC=C2)C1=CC=CC2=C1C1C=CC=CC=1S2)(C)C,-5.0066257,-1.7268355,2.639,2.8853
CC(C1C=CC2=C(C=1)C1=C3B(N2C2C=CC(=CC=2)C(C)(C)C)C2=CC=CC4=C2N2C3=C3C(=C1N1C5=CC=CC=C5C5C1=CC=CC=5)C1C=C(C=CC=1N(B3C1=C2C4=CC=C1)C1=CC=C(C=C1)C(C)(C)C)C(C)(C)C)(C)C,-5.162275,-1.6454734,2.7015,2.9982
CC(C1C=CC=C(C=1)N1C(=NC2C1=CC1N(C3=CC=C4C(=C3)OC3=C4C=CC=C3)C3C=CC=C4C=3B(C=1C=2)C1SC2=C(C=1N4C1C=CC=C(C=1)C(C)(C)C)C=CC=C2)C1=CC=C2C(=C1)OC1=C2C=CC=C1)(C)C,-4.750022,-1.6528205,2.3589,2.7605
FC(C1=CC(=CC(=C1B1C2C=CC=C3C=2N(C2C1=CC=CC=2)C1=C(B3C2C(=CC(=CC=2C(F)(F)F)C(F)(F)F)C(F)(F)F)C=CC=C1)C(F)(F)F)C(F)(F)F)(F)F,-6.181614,-2.6580095,2.6552,2.9814
CC(C1=CC=C(C=C1)N1C2=CC(=CC=C2B2C3=C1C=C(C=C3N(C1=C2SC2C1=CC=CC=2)C1C=CC(=CC=1)C(C)(C)C)N(C1=CC=C2C(=C1)C1C=CC=CC=1O2)C1C=CC(=CC=1)C(C)(C)C)N1C2C=CC=CC=2C2C1=CC=CC=2)(C)C,-4.961999,-1.5167634,2.7022,3.0047
CC1C=C2C3=C(C=1)N(C1=CC=C(C=C1)C(C)(C)C)C1C(B3C3=C(N2C2=CC=C(C=C2)C(C)(C)C)C=CC(=C3)C(C)(C)C)=CC(=CC=1)C(C)(C)C,-4.8708405,-1.2802963,2.8376,3.045
CC(C1=CC=CC(=C1)N1C2=CC(=CC=C2B2C3C1=CC=CC=3N(C1=C2SC2=C1C=CC(=C2)N(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC2=C(C=1)C=CC=C2)N(C1=CC=CC=C1)C1C=CC=CC=1)(C)C,-4.7356,-1.6484666,2.1595,2.6383
CC(C1C=CC(=CC=1)N1C2C=C(C=CC=2B2C3C1=CC=CC=3N(C1C2=CC(=CC=1)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)N1C2C=CC(=CC=2B2C3C1=CC=CC=3N(C1C2=CC(=CC=1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)C(C)(C)C)(C)C,-4.7521987,-1.4549936,2.5815,2.85
N#CC1C=CC=C(C=1)N1C2=CC=CC3=C2B(C2=C1C=C(C)C=C2)C1=CC=C(C=C1N3C1C=CC=C(C=1)C#N)C,-5.4354773,-2.0794952,2.3007,2.7834
CC(C1=CC=CC(=C1)N1C2=CC3=C(C=C2B2C4C1=CC(=CC=4N(C1=C2SC2=C1C=CC=C2)C1C=CC=C(C=1)C(C)(C)C)N1C2C=CC=CC=2C2C1=CC=CC=2)N=C(N3C1=CC=CC(=C1)C(C)(C)C)C1C=CC2=C(C=1)OC1C2=CC=CC=1)(C)C,-4.881997,-1.740169,2.5332,2.8026
CC1C=CC2=C(C=1)C1=C(S2)B2C3C=CC(=CC=3N(C3=C2C(N1C1=CC=CC(=C1)C(C)(C)C)=CC(=C3)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC(=C1)C(C)(C)C)N(C1=CC=CC=C1)C1C=CC=CC=1,-4.8226767,-1.4054688,2.7551,2.9879
CC(C1C=CC(=CC=1)N(C1C=CC2=C(C=1)N(C1C=CC(=CC=1)C(C)(C)C)C1C3B2C2=C4SC5=C(C4=CC=C2N(C=3C=CC=1)C1C=CC(=CC=1)C(C)(C)C)C=CC=C5)C1=CC=C(C=C1)C(C)(C)C)(C)C,-4.8471665,-1.4022034,2.7804,2.91
CC1=CC(C)=C(C(=C1)C)B1C2=CC=CC3=C2N(C2=C1C=CC=C2)C1C(B3C2C(C)=CC(=CC=2C)N(C)C)=CC=CC=1,-5.069756,-2.2492943,1.911,2.3183
CC(C1=CC=C2C(=C1)B1C3C(N2C2C=CC4=C(C=2)C2=CC=CC=C2S4)=CC(=CC=3N(C2=C1SC1C2=C(C=CC=1)N(C1C=CC=CC=1)C1=CC=CC=C1)C1C=CC=C(C=1)C(C)(C)C)N(C1C=CC=CC=1)C1=CC=CC=C1)(C)C,-4.941046,-1.6911885,2.1846,2.7664
CC(C1=CC=C(C=C1)N(C1=CC=C(C=C1)C(C)(C)C)C1=CC=C2C(-C3=CC=CC4-C5=C(B2C3=4)C=CC(=C5)N(C2C=CC(=CC=2)C(C)(C)C)C2C=CC(=CC=2)C(C)(C)C)=C1)(C)C,-5.1018653,-2.3671198,1.5924,2.2994
C1=CC=C(C=C1)N(C1C=C2N(C3C=CC=CC=3)C3C=C4N(C5C=CC=CC=5)C5=CC(=CC6=C5B(C4=CC=3B3C2=C(C=1)N(C1C=CC=CC=1)C1=C3C=CC=C1)C1C=CC=CC=1N6C1C=CC=CC=1)N(C1=CC=CC=C1)C1=CC=CC=C1)C1C=CC=CC=1,-4.906215,-1.5298249,2.8101,2.8772
CC(C1C=CC=C(C=1)N1C2C=C(C=CC=2B2C3C1=CC=CC=3N(C1=C2SC2=C1C(=CC=C2)N(C1=CC=CC=C1)C1C=CC=CC=1)C1=CC=CC2=C1OC1=C2C=CC=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)(C)C,-4.967441,-1.718672,2.2148,2.7667
CC1=CC=C2C(=C1)B1C3C(N2C2=CC=C4C(=C2)C2C=CC=CC=2S4)=CC(=CC=3N(C2=C1SC1=C2C=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC(=C1)C(C)(C)C)N(C1C=CC=CC=1)C1C=CC=CC=1,-4.8425407,-1.4933616,2.4159,2.9207
C1CCC2=C(C1)C=CC=C2N1C2=CC=CC3=C2B(C2C1=C1SC4C(C1=CC=2)=CC=CC=4)C1C=CC2=C(C=1N3C1C=CC=C3C=1CCCC3)SC1C2=CC=CC=1,-5.0275784,-1.6721405,2.6917,2.8663
CC1=CC=C2C(=C1)B1C3SC4=C(C=3N(C3C1=C(N2C1=CC=CC2=C1C=CC=C2)C=C(C=3)N(C1C=CC=CC=1)C1=CC=CC=C1)C1C=CC=C(C=1)C(C)(C)C)C=CC(=C4)N(C1=CC=CC=C1)C1C=CC=CC=1,-4.767165,-1.4958106,2.2534,2.7914
CC(C1=CC=C(C=C1)N1C2C=C(C=CC=2B2C3C1=CC(=CC=3N(C1=C2SC2C1=CC(=CC=2)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)N(C1C=CC=CC=1)C1=CC=CC=C1)N(C1=CC=CC(=C1)C1C=CC=CC=1)C1C=CC=C(C=1)C1C=CC=CC=1)(C)C,-4.812064,-1.3785295,2.6981,2.9593
CC(C1C=CC(=CC=1)N1C2C=C(N(C3C=CC(=CC=3)C(C)(C)C)C3C=CC(=CC=3)C(C)(C)C)C3=C(C=2B2C4=C1C=CC=C4N1C4=C2C=CC=C4N=C1C1C=CC=CC=1)OC1=C3C=CC=C1)(C)C,-5.2599635,-1.9793572,2.415,2.8485
